Date,Open,High,Low,Close,Adj Close,Volume
2023-03-03,291.8999938964844,306.8500061035156,285.3999938964844,294.3999938964844,294.3999938964844,310874
2023-03-06,298.8500061035156,300.0,287.20001220703125,290.54998779296875,290.54998779296875,57324
2023-03-08,288.8500061035156,290.75,285.79998779296875,287.04998779296875,287.04998779296875,20958
2023-03-09,288.79998779296875,294.70001220703125,283.8500061035156,287.6499938964844,287.6499938964844,55902
2023-03-10,282.3999938964844,295.04998779296875,281.20001220703125,291.70001220703125,291.70001220703125,69936
2023-03-13,291.6499938964844,296.6000061035156,278.1499938964844,282.70001220703125,282.70001220703125,100482
2023-03-14,282.1000061035156,288.0,273.20001220703125,279.3500061035156,279.3500061035156,115364
2023-03-15,285.8999938964844,288.6000061035156,271.0,271.79998779296875,271.79998779296875,48290
2023-03-16,271.0,274.8999938964844,268.79998779296875,272.20001220703125,272.20001220703125,80023
2023-03-17,272.0,280.0,270.6000061035156,272.6499938964844,272.6499938964844,126382
2023-03-20,274.6000061035156,279.3500061035156,271.0,271.75,271.75,141678
2023-03-21,272.79998779296875,273.6000061035156,271.1499938964844,271.79998779296875,271.79998779296875,29549
2023-03-22,273.3999938964844,275.0,271.0,272.0,272.0,16965
2023-03-23,275.0,275.0,271.04998779296875,271.70001220703125,271.70001220703125,59466
2023-03-24,272.8500061035156,276.6499938964844,271.04998779296875,272.3999938964844,272.3999938964844,41599
2023-03-27,273.1499938964844,280.0,256.8500061035156,277.0,277.0,196040
2023-03-28,282.0,284.3999938964844,271.04998779296875,275.25,275.25,138275
2023-03-29,275.0,279.1000061035156,271.54998779296875,274.04998779296875,274.04998779296875,79942
2023-03-31,278.0,289.8500061035156,275.5,279.75,279.75,59306
2023-04-03,284.0,302.5,278.75,295.75,295.75,182747
2023-04-05,300.0,309.0,290.3500061035156,292.70001220703125,292.70001220703125,151268
2023-04-06,293.79998779296875,299.0,285.04998779296875,297.25,297.25,122441
2023-04-10,302.8999938964844,303.0,283.0,287.45001220703125,287.45001220703125,88868
2023-04-11,288.70001220703125,305.45001220703125,285.95001220703125,304.6499938964844,304.6499938964844,185869
2023-04-12,308.3999938964844,308.3999938964844,296.70001220703125,304.04998779296875,304.04998779296875,105949
2023-04-13,307.45001220703125,307.45001220703125,295.6499938964844,299.0,299.0,64739
2023-04-17,300.0,300.25,287.8500061035156,290.1499938964844,290.1499938964844,49128
2023-04-18,287.04998779296875,295.70001220703125,286.29998779296875,290.5,290.5,54650
2023-04-19,293.0,294.5,287.6499938964844,289.0,289.0,31879
2023-04-20,290.3500061035156,292.3999938964844,286.0,286.5,286.5,46831
2023-04-21,289.04998779296875,292.20001220703125,286.0,286.5,286.5,15666
2023-04-24,287.0,290.20001220703125,286.04998779296875,288.04998779296875,288.04998779296875,25735
2023-04-25,294.0,294.0,286.04998779296875,286.1000061035156,286.1000061035156,20578
2023-04-26,288.5,288.54998779296875,275.1499938964844,279.3500061035156,279.3500061035156,60726
2023-04-27,275.0,282.3999938964844,275.0,275.54998779296875,275.54998779296875,178678
2023-04-28,278.8999938964844,300.0,274.29998779296875,286.20001220703125,286.20001220703125,80580
2023-05-02,287.0,297.20001220703125,279.20001220703125,280.25,280.25,42055
2023-05-03,278.0,284.95001220703125,277.1000061035156,279.6499938964844,279.6499938964844,38387
2023-05-04,280.6499938964844,282.8999938964844,271.20001220703125,273.29998779296875,273.29998779296875,26346
2023-05-05,277.8999938964844,277.8999938964844,267.0,268.70001220703125,268.70001220703125,56362
