Date,Open,High,Low,Close,Adj Close,Volume
2023-03-03,748.0499877929688,753.9500122070312,743.2000122070312,750.3499755859375,747.7119750976562,846356
2023-03-06,754.1500244140625,758.5999755859375,744.7000122070312,757.1500244140625,754.4881591796875,1020636
2023-03-08,757.1500244140625,758.5,747.0999755859375,750.1500244140625,747.5127563476562,408263
2023-03-09,750.5999755859375,771.6500244140625,750.5499877929688,767.0999755859375,764.4031372070312,1898644
2023-03-10,759.9500122070312,761.0,747.0,753.75,751.10009765625,946902
2023-03-13,753.75,754.0499877929688,730.0499877929688,735.0,732.416015625,1317677
2023-03-14,735.0,737.9500122070312,720.2999877929688,725.2000122070312,722.6504516601562,741803
2023-03-15,729.0999755859375,737.4500122070312,728.0499877929688,733.3499755859375,730.7717895507812,321893
2023-03-16,727.5499877929688,733.75,720.0999755859375,727.7000122070312,725.1416625976562,478722
2023-03-17,731.3499755859375,735.0,721.0999755859375,723.9500122070312,721.4048461914062,656699
2023-03-20,724.0,724.75,708.5499877929688,710.5999755859375,708.1017456054688,566907
2023-03-21,715.0,725.9500122070312,712.0999755859375,717.4500122070312,714.9276733398438,696600
2023-03-22,723.9000244140625,728.6500244140625,717.5499877929688,727.25,724.6932373046875,777434
2023-03-23,726.8499755859375,730.5999755859375,714.2999877929688,720.2000122070312,717.6680297851562,503821
2023-03-24,723.8499755859375,727.3499755859375,711.7000122070312,723.5499877929688,721.0062255859375,715091
2023-03-27,718.0,725.7000122070312,715.0,718.25,715.724853515625,965598
2023-03-28,719.9500122070312,724.5,708.0,711.0999755859375,708.5999755859375,912786
2023-03-29,711.2999877929688,726.0,711.2999877929688,720.1500244140625,720.1500244140625,887093
2023-03-31,729.1500244140625,742.7999877929688,726.25,740.2000122070312,740.2000122070312,815097
2023-04-03,748.4000244140625,749.9500122070312,739.0499877929688,747.25,747.25,701122
2023-04-05,748.5,750.2000122070312,739.0,740.0999755859375,740.0999755859375,636392
2023-04-06,741.1500244140625,758.5999755859375,735.0499877929688,750.6500244140625,750.6500244140625,1627638
2023-04-10,752.9000244140625,753.9000244140625,738.0499877929688,739.5,739.5,914884
2023-04-11,742.0499877929688,746.7000122070312,735.5,737.7000122070312,737.7000122070312,438493
2023-04-12,737.75,745.7999877929688,733.5499877929688,741.9000244140625,741.9000244140625,492827
2023-04-13,745.0,760.9500122070312,740.0499877929688,758.75,758.75,1858764
2023-04-17,760.0,767.9000244140625,752.9000244140625,762.1500244140625,762.1500244140625,1375315
2023-04-18,764.0,775.0,758.7999877929688,770.0499877929688,770.0499877929688,1160835
2023-04-19,766.8499755859375,769.7999877929688,755.5499877929688,759.1500244140625,759.1500244140625,393082
2023-04-20,759.0,760.0,748.3499755859375,753.75,753.75,365114
2023-04-21,753.75,766.0,748.0499877929688,762.3499755859375,762.3499755859375,435417
2023-04-24,765.5999755859375,777.8499755859375,762.2999877929688,772.75,772.75,1136990
2023-04-25,772.75,778.5,767.7999877929688,772.6500244140625,772.6500244140625,708509
2023-04-26,771.0,789.9000244140625,769.0999755859375,776.2000122070312,776.2000122070312,1041830
2023-04-27,776.2000122070312,787.5999755859375,771.0999755859375,784.2000122070312,784.2000122070312,715787
2023-04-28,785.0,785.0,758.25,772.25,772.25,1404497
2023-05-02,768.0,786.8499755859375,752.2999877929688,781.9500122070312,781.9500122070312,2035928
2023-05-03,780.9000244140625,791.0,770.9000244140625,786.7000122070312,786.7000122070312,1159947
2023-05-04,782.0999755859375,799.7000122070312,782.0999755859375,796.5499877929688,796.5499877929688,782566
2023-05-05,796.0,819.6500244140625,790.1500244140625,800.5999755859375,800.5999755859375,1808989
2023-05-08,804.9500122070312,817.0,802.0,814.9000244140625,814.9000244140625,1002920
2023-05-09,814.9000244140625,823.0,810.7000122070312,820.7000122070312,820.7000122070312,1681575
2023-05-10,820.7000122070312,825.0,811.0499877929688,824.25,824.25,892808
2023-05-11,829.75,869.4500122070312,825.7000122070312,865.6500244140625,865.6500244140625,3616002
2023-05-12,865.8499755859375,878.0,857.5499877929688,866.8499755859375,866.8499755859375,2573526
2023-05-15,867.0,896.6500244140625,860.0,890.9500122070312,890.9500122070312,2600176
2023-05-16,895.9500122070312,898.5,875.0,877.5,877.5,1515710
2023-05-17,876.75,881.7000122070312,865.5,879.4000244140625,879.4000244140625,1130443
2023-05-18,882.9500122070312,894.4000244140625,880.9500122070312,886.5999755859375,886.5999755859375,1353307
2023-05-19,886.0,893.0499877929688,883.5499877929688,891.5499877929688,891.5499877929688,1043077
2023-05-22,892.0,896.9000244140625,884.2999877929688,888.0999755859375,888.0999755859375,549608
2023-05-23,890.0,899.4000244140625,884.0999755859375,887.8499755859375,887.8499755859375,1058077
2023-05-24,889.0,895.9500122070312,884.0999755859375,889.3499755859375,889.3499755859375,632123
2023-05-25,887.7000122070312,898.25,884.4000244140625,894.8499755859375,894.8499755859375,844714
2023-05-26,900.0,903.0,889.75,901.5,901.5,806267
2023-05-29,903.75,914.9500122070312,902.0,905.7000122070312,905.7000122070312,714336
2023-05-30,909.7999877929688,923.5499877929688,906.1500244140625,917.0499877929688,917.0499877929688,1753378
2023-05-31,918.0,928.8499755859375,900.0,916.9500122070312,916.9500122070312,4239673
2023-06-01,915.9000244140625,917.5999755859375,903.0,910.5,910.5,1139440
2023-06-02,913.9500122070312,918.0,906.0,914.4000244140625,914.4000244140625,721774
2023-06-05,920.0,925.0,912.1500244140625,919.7999877929688,919.7999877929688,946814
2023-06-06,924.0,928.5999755859375,914.0,926.0499877929688,926.0499877929688,941880
2023-06-07,926.5,931.1500244140625,920.0,927.7000122070312,927.7000122070312,630641
2023-06-08,926.0,930.4500122070312,905.0,915.1500244140625,915.1500244140625,1162383
2023-06-09,915.1500244140625,928.4000244140625,913.0499877929688,925.7999877929688,925.7999877929688,692217
2023-06-12,929.4500122070312,929.4500122070312,917.5,924.5,924.5,426288
2023-06-13,926.0,932.7000122070312,921.0999755859375,926.25,926.25,1763766
2023-06-14,933.0,933.0,918.0,921.5499877929688,921.5499877929688,509000
2023-06-15,922.9500122070312,925.0,909.2000122070312,912.7000122070312,912.7000122070312,655674
2023-06-16,911.5,917.4000244140625,908.0,912.9000244140625,912.9000244140625,619703
2023-06-19,912.9000244140625,916.9500122070312,904.2999877929688,905.4500122070312,905.4500122070312,510625
2023-06-20,903.0,904.0,890.5,893.7999877929688,893.7999877929688,1160812
2023-06-21,894.5499877929688,899.0,883.0999755859375,885.7999877929688,885.7999877929688,1202870
2023-06-22,885.7999877929688,887.8499755859375,871.25,880.2999877929688,880.2999877929688,1071782
2023-06-23,879.0,879.0,854.25,857.0999755859375,857.0999755859375,1100838
2023-06-26,842.0,857.0,834.4000244140625,844.8499755859375,844.8499755859375,2256172
2023-06-27,854.2000122070312,863.4000244140625,848.0499877929688,860.9000244140625,860.9000244140625,1444296
2023-06-28,860.9000244140625,860.9000244140625,860.9000244140625,860.9000244140625,860.9000244140625,0
2023-06-30,859.9000244140625,863.3499755859375,845.0,847.2000122070312,847.2000122070312,770711
2023-07-03,850.0,855.75,837.1500244140625,842.5499877929688,842.5499877929688,861051
2023-07-04,847.0,850.1500244140625,837.2999877929688,838.9000244140625,838.9000244140625,722526
2023-07-05,843.4500122070312,843.7999877929688,829.7999877929688,836.4500122070312,836.4500122070312,1258096
2023-07-06,837.0,844.5,829.0,840.7999877929688,840.7999877929688,1079570
2023-07-07,840.7999877929688,849.3499755859375,834.0999755859375,836.7000122070312,836.7000122070312,1137815
2023-07-10,837.6500244140625,840.7999877929688,822.0,835.8499755859375,835.8499755859375,1063996
2023-07-11,839.0,849.9000244140625,832.5999755859375,834.2999877929688,834.2999877929688,1099282
2023-07-12,838.4500122070312,844.9500122070312,824.0,837.8499755859375,837.8499755859375,1486327
2023-07-13,844.9500122070312,854.5,831.6500244140625,835.75,835.75,1335481
2023-07-14,840.0499877929688,846.9000244140625,834.5,839.7999877929688,839.7999877929688,856217
2023-07-17,840.0,849.5999755859375,837.0,847.25,847.25,1243191
2023-07-18,852.4500122070312,854.5,840.4000244140625,842.6500244140625,842.6500244140625,1315520
2023-07-19,846.8499755859375,873.5499877929688,842.6500244140625,865.75,865.75,1652584
2023-07-20,869.8499755859375,869.8499755859375,847.0999755859375,853.4500122070312,853.4500122070312,1007206
2023-07-21,852.0,859.4000244140625,841.7999877929688,846.2999877929688,846.2999877929688,778546
2023-07-24,851.9500122070312,856.5499877929688,846.0499877929688,855.25,855.25,716051
