Date,Open,High,Low,Close,Adj Close,Volume
2023-03-03,2811.60009765625,2813.949951171875,2665.0,2707.050048828125,2707.050048828125,179408
2023-03-06,2701.89990234375,2776.25,2673.050048828125,2763.60009765625,2763.60009765625,152245
2023-03-08,2740.0,2814.0,2734.0,2793.89990234375,2793.89990234375,149028
2023-03-09,2782.89990234375,2782.89990234375,2731.35009765625,2748.800048828125,2748.800048828125,82979
2023-03-10,2740.0,2740.0,2676.0,2701.75,2701.75,101721
2023-03-13,2697.75,2725.0,2620.25,2705.0,2705.0,150327
2023-03-14,2705.0,2749.0,2685.0,2706.199951171875,2706.199951171875,140536
2023-03-15,2715.0,2715.60009765625,2659.89990234375,2680.75,2680.75,136740
2023-03-16,2659.89990234375,2690.0,2641.300048828125,2667.550048828125,2667.550048828125,207254
2023-03-17,2672.64990234375,2690.949951171875,2526.5,2550.25,2550.25,412328
2023-03-20,2650.0,2660.0,2466.949951171875,2541.699951171875,2541.699951171875,134712
2023-03-21,2541.699951171875,2542.0,2473.10009765625,2489.10009765625,2489.10009765625,177768
2023-03-22,2479.050048828125,2489.85009765625,2464.550048828125,2483.60009765625,2483.60009765625,78797
2023-03-23,2476.0,2492.25,2422.0,2480.0,2480.0,107625
2023-03-24,2480.0,2570.89990234375,2479.14990234375,2551.39990234375,2551.39990234375,152502
2023-03-27,2567.85009765625,2574.64990234375,2468.0,2495.5,2495.5,87693
2023-03-28,2489.85009765625,2548.0,2482.550048828125,2538.75,2538.75,121465
2023-03-29,2540.0,2581.0,2538.75,2570.64990234375,2570.64990234375,484967
2023-03-31,2583.550048828125,2585.0,2526.050048828125,2546.60009765625,2546.60009765625,489701
2023-04-03,2560.0,2592.0,2532.14990234375,2561.85009765625,2561.85009765625,92654
2023-04-05,2561.85009765625,2628.39990234375,2550.050048828125,2597.10009765625,2597.10009765625,239870
2023-04-06,2597.14990234375,2628.949951171875,2580.0,2597.89990234375,2597.89990234375,688122
2023-04-10,2598.0,2619.75,2566.0,2575.949951171875,2575.949951171875,388290
2023-04-11,2582.89990234375,2597.64990234375,2547.75,2576.050048828125,2576.050048828125,362223
2023-04-12,2589.60009765625,2649.0,2576.199951171875,2635.64990234375,2635.64990234375,489118
2023-04-13,2647.0,2655.5,2591.449951171875,2598.550048828125,2598.550048828125,163067
2023-04-17,2598.449951171875,2730.0,2598.300048828125,2707.5,2707.5,259669
2023-04-18,2699.050048828125,2750.0,2691.35009765625,2700.550048828125,2700.550048828125,106772
2023-04-19,2691.10009765625,2748.89990234375,2691.0,2722.25,2722.25,157564
2023-04-20,2722.050048828125,2722.050048828125,2615.0,2635.550048828125,2635.550048828125,109352
2023-04-21,2637.64990234375,2650.0,2570.10009765625,2595.85009765625,2595.85009765625,109284
2023-04-24,2600.050048828125,2608.800048828125,2525.300048828125,2558.5,2558.5,81166
2023-04-25,2561.35009765625,2576.89990234375,2501.0,2504.949951171875,2504.949951171875,1247308
2023-04-26,2497.14990234375,2529.0,2485.0,2513.89990234375,2513.89990234375,216427
2023-04-27,2514.0,2574.89990234375,2513.89990234375,2527.550048828125,2527.550048828125,220033
2023-04-28,2540.0,2599.949951171875,2517.39990234375,2589.199951171875,2589.199951171875,188403
2023-05-02,2589.89990234375,2619.0,2542.14990234375,2582.35009765625,2582.35009765625,237586
2023-05-03,2570.10009765625,2582.35009765625,2530.60009765625,2545.949951171875,2545.949951171875,82964
2023-05-04,2548.800048828125,2574.0,2535.050048828125,2561.300048828125,2561.300048828125,173725
2023-05-05,2555.0,2649.0,2546.35009765625,2639.85009765625,2639.85009765625,160506
2023-05-08,2650.0,2669.949951171875,2600.050048828125,2605.449951171875,2605.449951171875,109065
2023-05-09,2618.60009765625,2739.75,2608.10009765625,2721.25,2721.25,216449
2023-05-10,2735.0,2777.0,2705.0,2725.25,2725.25,156568
2023-05-11,2728.949951171875,2774.0,2673.10009765625,2767.35009765625,2767.35009765625,170419
2023-05-12,2773.550048828125,2789.0,2718.050048828125,2749.550048828125,2749.550048828125,93315
2023-05-15,2755.0,2834.39990234375,2622.14990234375,2646.10009765625,2646.10009765625,328072
2023-05-16,2668.050048828125,2809.949951171875,2667.0,2681.25,2681.25,526592
2023-05-17,2688.0,2728.39990234375,2682.050048828125,2707.39990234375,2707.39990234375,133198
2023-05-18,2725.85009765625,2775.0,2672.0,2689.64990234375,2689.64990234375,115599
2023-05-19,2703.050048828125,2705.0,2650.0,2700.89990234375,2700.89990234375,135057
2023-05-22,2706.199951171875,2725.0,2685.949951171875,2712.25,2712.25,74534
2023-05-23,2712.25,2726.5,2676.0,2695.5,2695.5,92449
2023-05-24,2695.5,2721.949951171875,2681.550048828125,2685.449951171875,2685.449951171875,120823
2023-05-25,2669.949951171875,2746.449951171875,2664.800048828125,2724.25,2724.25,181163
2023-05-26,2705.0,2784.800048828125,2705.0,2781.60009765625,2781.60009765625,208970
2023-05-29,2788.0,2881.0,2788.0,2865.14990234375,2865.14990234375,217784
2023-05-30,2881.0,2988.0,2836.5,2863.199951171875,2863.199951171875,321235
2023-05-31,2870.0,2875.35009765625,2782.300048828125,2862.949951171875,2862.949951171875,484614
2023-06-01,2854.0,2930.0,2833.0,2885.699951171875,2885.699951171875,136944
2023-06-02,2888.0,2899.0,2840.0,2884.199951171875,2884.199951171875,136490
2023-06-05,2899.0,2928.35009765625,2876.550048828125,2891.35009765625,2891.35009765625,144801
2023-06-06,2899.85009765625,2900.85009765625,2882.64990234375,2899.14990234375,2899.14990234375,64597
2023-06-07,2905.0,2905.0,2885.0,2899.949951171875,2899.949951171875,82728
2023-06-08,2919.949951171875,2924.75,2841.75,2865.60009765625,2865.60009765625,79737
2023-06-09,2865.60009765625,2888.0,2836.5,2848.449951171875,2848.449951171875,54512
2023-06-12,2871.60009765625,2871.60009765625,2831.10009765625,2840.0,2840.0,46994
2023-06-13,2849.0,2849.050048828125,2783.25,2797.199951171875,2797.199951171875,186827
2023-06-14,2825.0,2837.949951171875,2787.0,2834.199951171875,2834.199951171875,90083
2023-06-15,2840.0,3064.39990234375,2805.050048828125,2978.5,2978.5,311278
2023-06-16,3000.0,3038.0,2935.550048828125,2988.699951171875,2988.699951171875,166279
2023-06-19,2984.0,3101.10009765625,2952.5,2969.800048828125,2969.800048828125,253817
2023-06-20,2999.0,3042.949951171875,2952.449951171875,3020.199951171875,3020.199951171875,94009
2023-06-21,3050.0,3200.0,3050.0,3171.550048828125,3171.550048828125,416752
2023-06-22,3194.60009765625,3248.699951171875,3146.35009765625,3220.449951171875,3220.449951171875,253723
2023-06-23,3220.0,3398.699951171875,3138.85009765625,3164.050048828125,3164.050048828125,550924
2023-06-26,3174.89990234375,3253.0,3153.14990234375,3195.699951171875,3195.699951171875,302466
2023-06-27,3189.0,3233.64990234375,3099.10009765625,3134.199951171875,3134.199951171875,249865
2023-06-28,3134.199951171875,3134.199951171875,3134.199951171875,3134.199951171875,3134.199951171875,0
2023-06-30,3150.89990234375,3205.0,3102.0,3174.89990234375,3174.89990234375,97886
2023-07-03,3198.800048828125,3225.14990234375,3146.0,3181.89990234375,3181.89990234375,388265
2023-07-04,3220.0,3220.0,3160.949951171875,3169.14990234375,3169.14990234375,71604
2023-07-05,3183.89990234375,3189.89990234375,3142.25,3156.75,3156.75,105629
2023-07-06,3173.39990234375,3231.0,3155.0,3203.89990234375,3203.89990234375,146755
2023-07-07,3204.0,3242.0,3167.050048828125,3185.85009765625,3185.85009765625,105698
2023-07-10,3199.949951171875,3199.949951171875,3125.0,3141.050048828125,3141.050048828125,112817
2023-07-11,3141.050048828125,3232.10009765625,3141.050048828125,3220.300048828125,3220.300048828125,117219
2023-07-12,3181.0,3297.0,3174.449951171875,3282.5,3282.5,154671
2023-07-13,3314.949951171875,3385.89990234375,3208.0,3228.89990234375,3228.89990234375,165027
2023-07-14,3270.0,3327.199951171875,3255.5,3287.25,3287.25,115216
2023-07-17,3316.0,3316.0,3245.5,3265.14990234375,3265.14990234375,105925
2023-07-18,3269.949951171875,3281.449951171875,3237.0,3251.050048828125,3251.050048828125,169412
2023-07-19,3265.0,3265.0,3184.050048828125,3194.199951171875,3194.199951171875,262920
2023-07-20,3194.199951171875,3248.0,3150.0,3164.85009765625,3164.85009765625,131516
2023-07-21,3168.699951171875,3247.85009765625,3164.85009765625,3219.35009765625,3219.35009765625,63134
2023-07-24,3220.0,3236.300048828125,3186.0,3191.60009765625,3191.60009765625,14774
