Date,Open,High,Low,Close,Adj Close,Volume
2023-03-03,881.0,888.9500122070312,881.0,883.6500244140625,883.6500244140625,31163
2023-03-06,883.6500244140625,887.4500122070312,876.0,879.5999755859375,879.5999755859375,23306
2023-03-08,884.0,886.9500122070312,876.9000244140625,882.9500122070312,882.9500122070312,15348
2023-03-09,886.5,893.2000122070312,883.0,890.6500244140625,890.6500244140625,30644
2023-03-10,887.6500244140625,890.0,862.0,874.7999877929688,874.7999877929688,109755
2023-03-13,874.5,879.4000244140625,864.8499755859375,875.7000122070312,875.7000122070312,48370
2023-03-14,875.0,878.5499877929688,866.0499877929688,868.7999877929688,868.7999877929688,16757
2023-03-15,873.1500244140625,876.8499755859375,860.0499877929688,863.0999755859375,863.0999755859375,21736
2023-03-16,866.7000122070312,867.0,855.9000244140625,864.4500122070312,864.4500122070312,18702
2023-03-17,865.0,870.9000244140625,856.2999877929688,860.6500244140625,860.6500244140625,16843
2023-03-20,867.9500122070312,868.0,845.0,850.7000122070312,850.7000122070312,19451
2023-03-21,855.0,857.5499877929688,841.0999755859375,843.7999877929688,843.7999877929688,27910
2023-03-22,845.1500244140625,850.8499755859375,839.2000122070312,841.9500122070312,841.9500122070312,20509
2023-03-23,846.0,846.2000122070312,835.0,837.0,837.0,27024
2023-03-24,836.9000244140625,843.9500122070312,828.0999755859375,831.0,831.0,28360
2023-03-27,830.9000244140625,831.0499877929688,807.0,810.4500122070312,810.4500122070312,63486
2023-03-28,809.9000244140625,815.0,781.0499877929688,786.0999755859375,786.0999755859375,74680
2023-03-29,787.0,811.0,785.0999755859375,795.75,795.75,80363
2023-03-31,802.75,823.0,802.7000122070312,811.3499755859375,811.3499755859375,53622
2023-04-03,815.4500122070312,834.1500244140625,815.4500122070312,830.4500122070312,830.4500122070312,22994
2023-04-05,851.0,885.0,828.7000122070312,876.2999877929688,876.2999877929688,158201
2023-04-06,879.7000122070312,883.4000244140625,861.0999755859375,865.7000122070312,865.7000122070312,32429
2023-04-10,867.0499877929688,872.0,853.6500244140625,855.5499877929688,855.5499877929688,29040
2023-04-11,859.0,871.8499755859375,851.5499877929688,866.5499877929688,866.5499877929688,29557
